apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/68af62a0-571e-57fe-bcb6-0e56ee1af6aa,ev-68af62a0-571e-57fe-bcb6-0e56ee1af6aa,"Gepflegtes Mehrfamilienhaus mit Balkonen",,,"Limbach-Oberfrohna","Sachsen",,,355000,,454,,2026-06-28,"E&V Kapitalanlage/investment listing"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/b14fcf84-28d8-558c-8297-fff676c0483e,ev-b14fcf84-28d8-558c-8297-fff676c0483e,"Teileigentumspaket in Zentrumslage",,,"Plauen","Sachsen",,,1490000,,50,,2026-06-28,"E&V Kapitalanlage/investment listing"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/f3f6256b-1c60-5ab7-8e52-f656faba348c,ev-f3f6256b-1c60-5ab7-8e52-f656faba348c,"Mehrfamilienhaus im Erzgebirge",,,"Grünhainichen","Sachsen",,,390000,,616,,2026-06-28,"E&V Kapitalanlage/investment listing"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/87ed8281-53ea-57e7-840f-8262a18d5caf,ev-87ed8281-53ea-57e7-840f-8262a18d5caf,"Sanierungsobjekt mit großem Grundstück",,,"Werdau","Sachsen",,,80000,,450,,2026-06-28,"E&V Kapitalanlage/investment listing"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/229dea3e-f852-509f-83e6-4f3804923e86,ev-229dea3e-f852-509f-83e6-4f3804923e86,"Mehrfamilienhaus mit Heizungsanlage aus 2022",,,"Werdau","Sachsen",,,400000,,470,,2026-06-28,"E&V Kapitalanlage/investment listing"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/11e68cef-a31d-5390-b888-364498b9c037,ev-11e68cef-a31d-5390-b888-364498b9c037,"Der Standort für Ihr Business – und eine Immobilie, die mitverdient",,,"Bad Oldesloe","Schleswig-Holstein",,,850000,,157,,2026-06-28,"E&V Kapitalanlage/investment listing"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/44352ce1-9377-5162-9fcc-8a020cdfa7a5,ev-44352ce1-9377-5162-9fcc-8a020cdfa7a5,"Eindrucksvolles Villengebäude mit zugehöriger Bunkeranlage",,,"Eisleben","Sachsen-Anhalt",,,1200000,,1468,,2026-06-28,"E&V Kapitalanlage/investment listing"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/203b99bd-ffc3-5d54-adc7-4fbdbad39d85,ev-203b99bd-ffc3-5d54-adc7-4fbdbad39d85,"Mehrfamilienhausensemble in attraktiver Wohnlage",,,"Zeitz","Sachsen-Anhalt",,,1950000,,2449,,2026-06-28,"E&V Kapitalanlage/investment listing"
other,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/ca7166ce-cd5c-57b6-80a2-11e123dbabf2,ev-ca7166ce-cd5c-57b6-80a2-11e123dbabf2,"Vielseitige Gewerbeimmobilie mit attraktivem Renditeprofil",,,"Heiligenhafen","Schleswig-Holstein",,,830000,,180,,2026-06-28,"E&V Kapitalanlage/investment listing"
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/e752e88f-a0ac-5fb2-a870-7464414f99a0,ev-e752e88f-a0ac-5fb2-a870-7464414f99a0,"Rotlicht trifft Rendite",,,"Porta Westfalica","Nordrhein-Westfalen",,,,,2140,,2026-06-28,"E&V Kapitalanlage/investment listing"
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/399b8772-1777-5afa-bd91-4c6cecf2dced,ev-399b8772-1777-5afa-bd91-4c6cecf2dced,"Wohn- und Geschäftshaus im Zentrum von Friedrichshain",,,"Berlin","Berlin",,,4500000,,1660,,2026-06-28,"E&V Kapitalanlage/investment listing"
